nim,nama,jenis_kelamin,angkatan,status_mahasiswa,id_prodi,asal_daerah,id_univ
240000631,Paiman Padmasari,L,2024,Aktif,PRODI32,Nusa Tenggara Barat,2
240000634,Shania Simbolon,P,2023,Cuti,PRODI14,Lampung,2
240000636,KH. Martani Wacana,L,2021,Aktif,PRODI09,Sulawesi Utara,1
240000637,Aurora Prakasa,L,2023,Aktif,PRODI07,Gorontalo,2
240000639,Hj. Karimah Suwarno,P,2020,Aktif,PRODI13,DI Yogyakarta,2
240000640,Kacung Utami,P,2023,Aktif,PRODI07,Papua Barat,2
240000644,Cahyadi Puspasari,P,2020,Aktif,PRODI29,Maluku Utara,2
240000647,Halim Simbolon,L,2022,Aktif,PRODI33,Papua,2
240000648,Nurul Sitompul,L,2023,Aktif,PRODI30,Maluku Utara,2
240000649,R.A. Uchita Manullang,P,2021,Nonaktif,PRODI33,Kalimantan Timur,2
240000650,Kenes Palastri,P,2021,Aktif,PRODI16,Sumatera Selatan,2
240000655,Zamira Nugroho,L,2023,Cuti,PRODI21,Kepulauan Riau,2
240000658,Halim Waskita,L,2023,Aktif,PRODI14,Sumatera Utara,2
240000659,Fathonah Mustofa,P,2024,Aktif,PRODI16,Jawa Tengah,2
240000660,Putri Siregar,L,2024,Aktif,PRODI32,Maluku Utara,2
240000663,Hj. Yani Hassanah,P,2023,Aktif,PRODI27,Sulawesi Tenggara,2
240000664,R. Salwa Siregar,L,2023,Aktif,PRODI35,Jawa Timur,2
240000666,Gawati Siregar,P,2023,Aktif,PRODI11,Bali,2
240000667,Patricia Yuniar,L,2023,Aktif,PRODI33,Bangka Belitung,2
240000668,Intan Budiyanto,P,2020,Lulus,PRODI21,Jawa Tengah,2
240000672,Farhunnisa Laksita,L,2024,Aktif,PRODI29,Papua,2
240000673,Kemal Aryani,P,2021,Aktif,PRODI12,Jawa Tengah,2
240000674,Sari Firgantoro,L,2023,Aktif,PRODI13,Sumatera Selatan,2
240000675,Darman Najmudin,P,2023,Aktif,PRODI35,Kepulauan Riau,2
240000676,Gina Maryati,P,2022,Drop Out,PRODI36,Jawa Tengah,2
240000677,Lala Dabukke,P,2021,Nonaktif,PRODI16,Banten,2
240000680,Janet Hutasoit,L,2020,Cuti,PRODI23,Banten,2
240000681,Alika Mandasari,P,2020,Lulus,PRODI04,Riau,1
240000682,Dr. Sakura Yulianti,L,2024,Aktif,PRODI13,Maluku Utara,2
240000683,Kardi Wasita,P,2021,Aktif,PRODI16,Kalimantan Selatan,2
240000686,Dr. Shakila Hidayanto,L,2022,Aktif,PRODI11,Kalimantan Timur,2
240000690,Gandewa Ramadan,P,2024,Aktif,PRODI29,Jawa Tengah,2
240000691,Cagak Pratama,P,2021,Aktif,PRODI09,DKI Jakarta,1
240000694,Dr. Kartika Haryanto,L,2020,Lulus,PRODI13,Aceh,2
240000695,Puti Devi Wacana,L,2021,Aktif,PRODI11,DKI Jakarta,2
240000696,Cut Nadia Simanjuntak,L,2022,Aktif,PRODI14,Papua,2
240000697,Dr. Joko Siregar,L,2022,Aktif,PRODI12,Papua,2
240000698,Ella Rajata,L,2022,Aktif,PRODI04,Sulawesi Tengah,1
240000700,Malika Prasetyo,P,2021,Aktif,PRODI35,Bali,2
240000705,Keisha Hasanah,P,2021,Cuti,PRODI04,DKI Jakarta,1
240000708,H. Asmuni Najmudin,P,2021,Aktif,PRODI10,Kalimantan Barat,1
240000709,Zizi Nasyidah,L,2021,Aktif,PRODI36,Aceh,2
240000715,Latika Widiastuti,L,2020,Nonaktif,PRODI18,Jawa Timur,2
240000717,Kanda Hidayat,L,2022,Aktif,PRODI11,Kalimantan Selatan,2
240000719,dr. Lala Irawan,L,2020,Lulus,PRODI18,Aceh,2
240000720,Cut Amalia Suwarno,L,2020,Lulus,PRODI16,Bangka Belitung,2
240000721,Tgk. Lidya Maryadi,P,2024,Aktif,PRODI35,Sumatera Selatan,2
240000722,Radika Sihombing,P,2020,Lulus,PRODI33,Maluku Utara,2
240000724,Drs. Danang Budiyanto,L,2022,Nonaktif,PRODI33,Sulawesi Tenggara,2
240000727,Tina Prasetyo,P,2020,Aktif,PRODI07,Nusa Tenggara Barat,2
240000728,Elisa Siregar,L,2020,Lulus,PRODI25,Jawa Barat,2
240000729,Hesti Prabowo,P,2024,Drop Out,PRODI35,Sulawesi Barat,2
240000730,Damar Anggraini,L,2023,Aktif,PRODI37,Sulawesi Tenggara,2
240000731,Iriana Tarihoran,P,2024,Drop Out,PRODI18,Sulawesi Tenggara,2
240000733,Among Manullang,L,2021,Nonaktif,PRODI27,Maluku,2
240000734,drg. Faizah Hakim,L,2021,Aktif,PRODI33,Nusa Tenggara Barat,2
240000735,Emong Handayani,L,2022,Aktif,PRODI35,Sumatera Utara,2
240000739,Julia Januar,P,2021,Nonaktif,PRODI23,Kalimantan Barat,2
240000740,Latika Farida,P,2021,Cuti,PRODI37,Gorontalo,2
240000742,Cemeti Wasita,L,2022,Aktif,PRODI33,Maluku Utara,2
240000743,dr. Darman Prastuti,L,2024,Aktif,PRODI29,Sulawesi Tenggara,2
240000745,Lalita Pratama,L,2024,Aktif,PRODI13,DKI Jakarta,2
240000749,H. Jamil Saefullah,P,2020,Aktif,PRODI04,Banten,1
240000750,Gamanto Purnawati,P,2021,Aktif,PRODI33,Gorontalo,2
240000751,Vero Puspasari,P,2022,Aktif,PRODI14,DKI Jakarta,2
240000753,Melinda Fujiati,P,2023,Aktif,PRODI04,Kepulauan Riau,1
240000754,Ir. Padmi Januar,L,2021,Aktif,PRODI21,Sumatera Selatan,2
240000756,Janet Hartati,P,2021,Aktif,PRODI32,Kepulauan Riau,2
240000758,H. Mulyanto Zulkarnain,L,2021,Aktif,PRODI12,Sulawesi Tengah,2
240000759,Cagak Adriansyah,L,2022,Aktif,PRODI07,Sumatera Utara,2
240000761,Cici Wulandari,L,2024,Aktif,PRODI09,Bali,1
240000762,Siti Hartati,P,2021,Aktif,PRODI37,Kalimantan Utara,2
240000764,Padma Budiyanto,P,2023,Aktif,PRODI35,Jawa Barat,2
240000766,Ian Mandasari,L,2023,Aktif,PRODI07,Bangka Belitung,2
240000767,Nurul Marbun,P,2020,Lulus,PRODI04,Maluku,1
240000768,R.M. Mahfud Saragih,P,2022,Aktif,PRODI25,Kalimantan Timur,2
240000770,R. Danu Uyainah,L,2021,Nonaktif,PRODI27,Nusa Tenggara Barat,2
240000772,Leo Prakasa,L,2023,Aktif,PRODI11,Sumatera Barat,2
240000775,dr. Ega Wibowo,P,2024,Aktif,PRODI10,Lampung,1
240000776,Harimurti Maryadi,P,2024,Aktif,PRODI33,DI Yogyakarta,2
240000777,dr. Opung Situmorang,P,2022,Aktif,PRODI11,Kalimantan Timur,2
240000779,drg. Hasan Haryanto,L,2024,Aktif,PRODI18,Sulawesi Selatan,2
240000780,Maman Mulyani,L,2023,Aktif,PRODI13,Sulawesi Tenggara,2
240000781,Radika Hutapea,L,2023,Aktif,PRODI18,Kepulauan Riau,2
240000783,drg. Puput Prasetya,L,2022,Aktif,PRODI37,Bali,2
240000784,Oliva Prasasta,P,2020,Lulus,PRODI14,Nusa Tenggara Timur,2
240000786,Ir. Prasetyo Riyanti,P,2024,Aktif,PRODI36,Kepulauan Riau,2
240000787,Ir. Diah Megantara,P,2024,Aktif,PRODI09,Jambi,1
240000788,Candra Laksmiwati,L,2021,Aktif,PRODI16,Kalimantan Timur,2
240000790,Hadi Sitorus,P,2023,Aktif,PRODI27,Maluku Utara,2
240000791,drg. Cemplunk Marbun,P,2020,Aktif,PRODI36,Kalimantan Selatan,2
240000792,Putri Namaga,P,2023,Aktif,PRODI27,Sulawesi Tenggara,2
240000793,Silvia Aryani,L,2023,Aktif,PRODI18,Riau,2
240000794,Yance Firmansyah,P,2020,Lulus,PRODI34,Kalimantan Utara,2
240000795,Jail Tampubolon,P,2024,Aktif,PRODI27,Sulawesi Utara,2
240000798,Budi Sitorus,L,2022,Aktif,PRODI07,Kalimantan Utara,2
240000800,Luhung Damanik,P,2021,Aktif,PRODI14,Jawa Tengah,2
240000802,R.M. Luthfi Pradipta,P,2022,Aktif,PRODI27,Jambi,2
240000803,Kajen Hartati,P,2024,Aktif,PRODI18,Papua,2
240000804,Elvina Kusumo,L,2022,Drop Out,PRODI30,Sumatera Utara,2
240000805,Ratih Zulkarnain,L,2021,Aktif,PRODI07,Bangka Belitung,2
240000807,Cut Lili Hidayat,L,2020,Aktif,PRODI16,DKI Jakarta,2
240000808,Belinda Wahyuni,L,2024,Aktif,PRODI32,Banten,2
240000809,Pangestu Siregar,P,2023,Aktif,PRODI34,Papua,2
240000811,Juli Latupono,P,2022,Nonaktif,PRODI23,Nusa Tenggara Timur,2
240000812,Vino Gunarto,P,2021,Aktif,PRODI36,Banten,2
240000815,Halima Setiawan,L,2020,Cuti,PRODI34,Sumatera Barat,2
240000820,Padmi Lailasari,L,2022,Aktif,PRODI32,Riau,2
240000824,Bakiadi Sinaga,P,2023,Aktif,PRODI36,Sulawesi Tenggara,2
240000831,Ir. Bakianto Fujiati,L,2020,Nonaktif,PRODI29,Sumatera Utara,2
240000834,Septi Pangestu,L,2023,Aktif,PRODI18,Kalimantan Timur,2
240000835,Maria Hardiansyah,P,2023,Aktif,PRODI18,Sulawesi Selatan,2
240000836,Banara Setiawan,P,2024,Aktif,PRODI10,Sumatera Barat,1
240000839,Bajragin Saefullah,L,2024,Aktif,PRODI07,Papua,2
240000840,Jaeman Tampubolon,L,2020,Lulus,PRODI37,Kalimantan Tengah,2
240000841,R. Intan Aryani,P,2024,Aktif,PRODI13,Jawa Tengah,2
240000845,Karna Farida,P,2021,Aktif,PRODI07,Papua,2
240000847,Gabriella Irawan,L,2023,Aktif,PRODI35,Sumatera Utara,2
240000848,Puti Laras Mustofa,L,2023,Aktif,PRODI36,Sulawesi Utara,2
240000851,Hana Hutagalung,L,2022,Aktif,PRODI14,Kepulauan Riau,2
240000854,Bakidin Handayani,L,2022,Aktif,PRODI07,Jambi,2
240000855,Karta Mulyani,P,2020,Aktif,PRODI11,Bengkulu,2
240000856,Limar Fujiati,P,2023,Aktif,PRODI32,DI Yogyakarta,2
240000857,Emin Ardianto,L,2023,Aktif,PRODI04,Banten,1
240000858,Usyi Hartati,L,2022,Aktif,PRODI23,Maluku,2
240000859,Gandi Haryanto,P,2020,Lulus,PRODI36,Kalimantan Utara,2
240000860,Dt. Rusman Kurniawan,L,2021,Aktif,PRODI13,Papua Barat,2
240000863,Jamalia Dongoran,P,2021,Aktif,PRODI09,Kalimantan Tengah,1
240000867,Daruna Situmorang,P,2024,Aktif,PRODI23,Kalimantan Tengah,2
240000868,Kayla Permata,L,2023,Aktif,PRODI16,Sulawesi Tenggara,2
240000869,Mutia Rahmawati,P,2023,Aktif,PRODI29,Jambi,2
240000871,Tania Nashiruddin,L,2022,Nonaktif,PRODI27,Sulawesi Tenggara,2
240000874,Nurul Haryanto,P,2021,Aktif,PRODI35,Banten,2
240000875,Devi Maulana,P,2023,Aktif,PRODI23,Jawa Timur,2
240000876,dr. Azalea Prabowo,L,2023,Aktif,PRODI30,DI Yogyakarta,2
240000877,Daryani Setiawan,L,2021,Aktif,PRODI35,Papua Barat,2
240000878,Intan Gunarto,P,2020,Aktif,PRODI37,Bali,2
240000879,Rina Zulaika,P,2020,Lulus,PRODI04,Riau,1
240000881,KH. Indra Natsir,P,2023,Aktif,PRODI07,Jambi,2
240000885,Vanesa Prayoga,L,2020,Lulus,PRODI37,Maluku,2
240000888,Tgk. Usyi Permadi,L,2023,Aktif,PRODI23,Jawa Tengah,2
240000889,Harsaya Utama,L,2024,Aktif,PRODI23,Kalimantan Barat,2
240000890,Garan Saptono,P,2024,Aktif,PRODI21,Kepulauan Riau,2
240000893,Salimah Situmorang,P,2024,Aktif,PRODI32,Nusa Tenggara Timur,2
240000894,R.A. Sadina Damanik,L,2021,Aktif,PRODI16,DKI Jakarta,2
240000895,Fathonah Damanik,L,2023,Aktif,PRODI23,Sumatera Selatan,2
240000896,Hafshah Hutapea,L,2020,Aktif,PRODI33,DKI Jakarta,2
240000897,Raden Hasanah,P,2023,Aktif,PRODI23,Sumatera Utara,2
240000898,Uchita Lestari,L,2024,Aktif,PRODI13,Gorontalo,2
240000899,Perkasa Padmasari,P,2021,Nonaktif,PRODI11,Kalimantan Timur,2
240000900,Kamaria Lailasari,L,2023,Aktif,PRODI33,Kalimantan Barat,2
240000901,R.A. Samiah Suryono,L,2022,Aktif,PRODI29,Sulawesi Selatan,2
240000902,dr. Jamalia Puspasari,P,2021,Aktif,PRODI29,DI Yogyakarta,2
240000908,Ikin Mayasari,P,2021,Aktif,PRODI37,Kepulauan Riau,2
240000909,Hamzah Usamah,P,2022,Aktif,PRODI09,DI Yogyakarta,1
240000910,Abyasa Laksita,L,2024,Aktif,PRODI37,Bali,2
240000912,Liman Winarno,P,2020,Lulus,PRODI04,DI Yogyakarta,1
240000913,Hasta Hariyah,L,2021,Aktif,PRODI11,Jawa Barat,2
240000917,Kajen Rahimah,P,2021,Aktif,PRODI33,Papua Barat,2
240000920,H. Cahyanto Tarihoran,P,2023,Aktif,PRODI13,Papua,2
240000921,T. Yoga Fujiati,P,2024,Aktif,PRODI30,Sumatera Utara,2
240000923,Cut Sabrina Pratiwi,P,2024,Aktif,PRODI21,Maluku Utara,2
240000925,Prabawa Wastuti,L,2024,Aktif,PRODI16,Kalimantan Barat,2
240000927,Bakiono Wibisono,P,2024,Aktif,PRODI21,Sulawesi Selatan,2
240000928,Jefri Dongoran,L,2022,Aktif,PRODI30,DKI Jakarta,2
240000929,R. Atma Purwanti,P,2023,Aktif,PRODI27,Sulawesi Selatan,2
240000930,Ellis Waskita,L,2022,Aktif,PRODI04,Gorontalo,1
240000931,Eka Prastuti,P,2022,Aktif,PRODI16,Sulawesi Tenggara,2
240000935,Paiman Tampubolon,P,2022,Aktif,PRODI07,Sulawesi Barat,2
240000937,Maras Jailani,L,2024,Aktif,PRODI11,Papua Barat,2
240000940,Yessi Usamah,P,2021,Aktif,PRODI27,Maluku Utara,2
240000941,Anom Najmudin,L,2022,Aktif,PRODI10,Kalimantan Timur,1
240000942,R.M. Surya Siregar,L,2022,Aktif,PRODI29,Maluku Utara,2
240000943,Victoria Mustofa,P,2020,Aktif,PRODI14,Riau,2
240000944,Hj. Ifa Saefullah,L,2020,Cuti,PRODI16,Aceh,2
240000947,Mutia Halim,P,2023,Aktif,PRODI18,Sulawesi Tengah,2
240000948,Edward Sihombing,P,2024,Aktif,PRODI18,Banten,2
240000949,Jamil Uyainah,P,2022,Cuti,PRODI30,Sumatera Barat,2
240000959,Hamima Hartati,P,2024,Aktif,PRODI35,Banten,2
240000961,Drs. Farhunnisa Hassanah,P,2022,Aktif,PRODI11,Nusa Tenggara Timur,2
240000963,Sari Winarsih,L,2023,Cuti,PRODI37,Bali,2
240000964,Vicky Jailani,P,2023,Aktif,PRODI18,DI Yogyakarta,2
240000966,Raditya Handayani,L,2022,Aktif,PRODI18,Jawa Tengah,2
240000967,Ghaliyati Prasetya,L,2020,Cuti,PRODI07,Bengkulu,2
240000969,Dt. Karna Jailani,P,2022,Aktif,PRODI14,Jawa Tengah,2
240000970,Tasdik Nababan,L,2022,Aktif,PRODI11,Sulawesi Selatan,2
240000972,Nrima Lestari,P,2020,Lulus,PRODI27,Banten,2
240000976,Safina Samosir,L,2020,Aktif,PRODI11,Papua,2
240000983,Novi Aryani,P,2021,Aktif,PRODI25,Sulawesi Utara,2
240000984,Sabar Mustofa,P,2022,Aktif,PRODI10,Bangka Belitung,1
240000985,Nadia Anggraini,P,2024,Aktif,PRODI33,Kalimantan Timur,2
240000990,Dr. Gina Maryati,L,2021,Drop Out,PRODI14,Bengkulu,2
240000992,Mala Hastuti,P,2024,Aktif,PRODI25,Sumatera Barat,2
240000996,Jono Hidayanto,L,2022,Aktif,PRODI04,Riau,1
240000997,Drs. Rahmi Kuswandari,P,2021,Nonaktif,PRODI32,Jawa Tengah,2
240000999,Anom Pertiwi,L,2024,Aktif,PRODI36,Bali,2
240001000,drg. Vivi Usada,P,2024,Aktif,PRODI09,Bali,1
240001005,Karja Saefullah,L,2020,Lulus,PRODI21,Sulawesi Selatan,2
240001010,Shania Widiastuti,P,2024,Aktif,PRODI29,Banten,2
240001015,dr. Narji Mansur,L,2023,Aktif,PRODI09,Kalimantan Tengah,1
240001017,Dr. Rika Wibowo,P,2024,Aktif,PRODI29,DI Yogyakarta,2
240001020,Hilda Yuliarti,L,2020,Aktif,PRODI37,Kepulauan Riau,2
240001021,Gamanto Wijayanti,P,2020,Lulus,PRODI30,Sumatera Utara,2
240001022,Karya Gunawan,P,2024,Aktif,PRODI21,DI Yogyakarta,2
240001026,Aurora Saputra,P,2023,Aktif,PRODI32,Sulawesi Selatan,2
240001027,Jagapati Nasyidah,P,2023,Aktif,PRODI25,Banten,2
240001032,Ciaobella Situmorang,L,2021,Aktif,PRODI35,Jawa Barat,2
240001033,Catur Prasetyo,P,2022,Aktif,PRODI14,Nusa Tenggara Barat,2
240001034,Simon Thamrin,P,2024,Aktif,PRODI07,Sulawesi Tenggara,2
240001035,Halim Wahyuni,P,2022,Aktif,PRODI30,Riau,2
240001040,Gamani Firmansyah,L,2021,Aktif,PRODI12,Kalimantan Utara,2
240001041,Zalindra Prastuti,L,2023,Aktif,PRODI07,DKI Jakarta,2
240001042,Ratna Dongoran,L,2021,Aktif,PRODI07,Aceh,2
240001043,Ulya Latupono,P,2022,Aktif,PRODI30,Maluku Utara,2
240001045,Kania Zulkarnain,L,2023,Nonaktif,PRODI27,Papua,2
240001046,H. Candra Hakim,P,2020,Drop Out,PRODI04,Gorontalo,1
240001047,Lega Lailasari,L,2022,Cuti,PRODI04,Jawa Barat,1
240001048,Suci Sudiati,L,2023,Aktif,PRODI23,Kalimantan Selatan,2
240001052,Jono Sihombing,L,2022,Aktif,PRODI13,Gorontalo,2
240001053,Tugiman Marpaung,P,2020,Aktif,PRODI16,Kalimantan Selatan,2
240001054,Martana Handayani,L,2024,Aktif,PRODI16,Kepulauan Riau,2
240001057,Dewi Hasanah,L,2020,Lulus,PRODI27,Kalimantan Timur,2
240001060,Kayla Budiyanto,L,2024,Aktif,PRODI33,Lampung,2
240001061,dr. Raina Siregar,P,2022,Aktif,PRODI23,Jawa Tengah,2
240001063,Elma Latupono,P,2022,Aktif,PRODI37,Sumatera Barat,2
240001065,T. Kadir Permata,L,2023,Aktif,PRODI34,Aceh,2
240001066,Drs. Almira Wibowo,L,2021,Aktif,PRODI35,Sulawesi Barat,2
240001067,Hesti Salahudin,L,2023,Aktif,PRODI13,Sulawesi Tengah,2
240001068,Siti Prastuti,P,2021,Aktif,PRODI21,Nusa Tenggara Barat,2
240001070,Qori Dabukke,L,2020,Lulus,PRODI30,Jawa Timur,2
240001075,Nabila Lazuardi,L,2024,Aktif,PRODI34,Sulawesi Tengah,2
240001076,Tari Permadi,L,2023,Aktif,PRODI04,Jawa Tengah,1
240001078,R. Icha Mustofa,P,2023,Aktif,PRODI10,Maluku,1
240001079,Ir. Uchita Aryani,P,2020,Lulus,PRODI21,Jawa Timur,2
240001080,Drs. Intan Kuswoyo,P,2023,Aktif,PRODI04,Kalimantan Tengah,1
240001082,Gina Mandala,P,2022,Drop Out,PRODI11,Kalimantan Barat,2
240001083,Cut Karen Mustofa,L,2023,Aktif,PRODI27,Gorontalo,2
240001085,Ella Mandasari,P,2023,Aktif,PRODI37,Jawa Barat,2
240001086,Paramita Lazuardi,P,2022,Aktif,PRODI32,Sulawesi Tengah,2
240001087,Unggul Mandasari,P,2020,Lulus,PRODI32,Maluku Utara,2
240001088,Tgk. Yani Wulandari,L,2020,Lulus,PRODI21,Jawa Barat,2
240001089,Patricia Wulandari,L,2023,Aktif,PRODI13,Nusa Tenggara Barat,2
240001090,R.A. Febi Manullang,P,2021,Aktif,PRODI27,Sulawesi Barat,2
240001091,Taswir Agustina,P,2021,Aktif,PRODI12,Nusa Tenggara Timur,2
240001094,Cut Zalindra Nugroho,P,2020,Aktif,PRODI33,Maluku Utara,2
240001095,Galak Wijayanti,L,2021,Aktif,PRODI30,Nusa Tenggara Timur,2
240001096,Hasna Wijayanti,P,2021,Aktif,PRODI16,Kalimantan Barat,2
240001097,Asmuni Lailasari,P,2022,Aktif,PRODI09,Kalimantan Timur,1
240001100,Novi Susanti,L,2020,Aktif,PRODI09,DKI Jakarta,1
240001101,Kenes Usamah,L,2024,Aktif,PRODI30,Papua Barat,2
240001102,H. Uda Sihombing,L,2020,Lulus,PRODI35,Lampung,2
240001105,Yance Kusmawati,P,2020,Lulus,PRODI09,Aceh,1
240001106,Puti Tari Sihombing,L,2023,Aktif,PRODI16,Sulawesi Tenggara,2
240001107,Dt. Balijan Maulana,L,2022,Aktif,PRODI37,Riau,2
240001109,Taufik Zulaika,L,2022,Aktif,PRODI33,Jambi,2
240001111,Zahra Puspita,P,2022,Aktif,PRODI33,Jambi,2
240001114,Jayadi Halimah,P,2024,Aktif,PRODI07,Kepulauan Riau,2
240001117,Maimunah Safitri,L,2021,Aktif,PRODI13,Nusa Tenggara Timur,2
240001118,Rahayu Nashiruddin,L,2021,Aktif,PRODI32,Sulawesi Selatan,2
240001119,Makuta Saputra,P,2024,Aktif,PRODI21,Gorontalo,2
240001120,Wawan Damanik,L,2024,Aktif,PRODI27,Riau,2
240001121,Dr. Bahuwirya Narpati,P,2023,Aktif,PRODI09,Kalimantan Barat,1
240001123,R. Luwes Andriani,L,2022,Aktif,PRODI29,Jawa Tengah,2
240001124,Cengkal Uwais,L,2023,Aktif,PRODI34,Banten,2
240001125,Yulia Damanik,P,2021,Aktif,PRODI21,Kalimantan Tengah,2
240001126,Hasta Waluyo,P,2020,Lulus,PRODI13,Bengkulu,2
240001128,Michelle Prasasta,L,2020,Lulus,PRODI23,Sulawesi Selatan,2
240001131,Zulaikha Widodo,L,2024,Aktif,PRODI18,Sumatera Barat,2
240001136,Harjo Prayoga,L,2020,Lulus,PRODI36,Sulawesi Tenggara,2
240001137,KH. Gangsa Mardhiyah,L,2021,Aktif,PRODI13,Bali,2
240001142,Keisha Sitompul,P,2020,Lulus,PRODI37,Bengkulu,2
240001143,Tgk. Ajeng Rahmawati,L,2023,Aktif,PRODI25,Papua Barat,2
240001144,Cahya Hutagalung,L,2022,Aktif,PRODI11,Sulawesi Tenggara,2
240001148,Aisyah Wibisono,L,2023,Aktif,PRODI29,Lampung,2
240001149,Ophelia Irawan,L,2020,Aktif,PRODI12,Papua,2
240001153,Ir. Paiman Yulianti,P,2020,Nonaktif,PRODI04,Papua,1
240001156,Dt. Kenzie Kurniawan,P,2020,Lulus,PRODI16,Riau,2
240001157,Puti Pia Anggraini,L,2020,Lulus,PRODI27,Sulawesi Utara,2
240001158,Tgk. Ira Hakim,P,2020,Aktif,PRODI29,Sulawesi Tengah,2
240001159,Dipa Wibowo,L,2020,Lulus,PRODI37,DI Yogyakarta,2
240001160,Makuta Ramadan,L,2022,Aktif,PRODI18,Sulawesi Selatan,2
240001163,dr. Manah Manullang,L,2024,Aktif,PRODI33,Maluku,2
240001164,R.A. Ulva Oktaviani,L,2022,Aktif,PRODI25,Kalimantan Utara,2
240001165,Dr. Ratna Dongoran,P,2024,Aktif,PRODI11,Maluku,2
240001167,R.M. Tasdik Tarihoran,L,2024,Aktif,PRODI30,Riau,2
240001168,Atmaja Damanik,L,2024,Aktif,PRODI14,Bali,2
240001171,Eli Sudiati,L,2023,Nonaktif,PRODI18,Jambi,2
240001174,Dt. Taufik Halimah,L,2021,Nonaktif,PRODI33,Papua,2
240001175,Cakrawala Rajata,L,2022,Aktif,PRODI33,Aceh,2
240001176,Drs. Cindy Palastri,L,2020,Aktif,PRODI16,Kalimantan Tengah,2
240001177,Unjani Nasyidah,L,2021,Aktif,PRODI12,DKI Jakarta,2
240001178,Ami Anggraini,P,2022,Aktif,PRODI16,Sulawesi Barat,2
240001182,Tgk. Hani Saragih,P,2023,Aktif,PRODI33,Lampung,2
240001184,Puji Manullang,P,2023,Aktif,PRODI10,Nusa Tenggara Timur,1
240001185,Almira Ramadan,L,2020,Aktif,PRODI32,Banten,2
240001187,Julia Mandasari,L,2024,Aktif,PRODI37,Maluku Utara,2
240001188,Hafshah Megantara,L,2022,Aktif,PRODI18,Maluku,2
240001189,Cinta Budiman,L,2023,Aktif,PRODI07,Jawa Barat,2
240001190,Banawi Najmudin,P,2024,Aktif,PRODI25,Kalimantan Selatan,2
240001191,Safina Kuswandari,P,2024,Aktif,PRODI21,Maluku,2
240001192,Dt. Jail Fujiati,L,2021,Aktif,PRODI34,Sumatera Utara,2
240001194,Danang Susanti,L,2020,Lulus,PRODI16,Sulawesi Tenggara,2
240001195,KH. Asirwanda Fujiati,P,2023,Aktif,PRODI13,Riau,2
240001197,Muhammad Adriansyah,L,2020,Lulus,PRODI37,Gorontalo,2
240001198,R. Lalita Sihombing,P,2024,Aktif,PRODI10,Riau,1
240001201,Almira Anggraini,P,2023,Aktif,PRODI33,Sulawesi Tengah,2
240001203,Heru Winarsih,L,2021,Aktif,PRODI27,DKI Jakarta,2
240001205,Gaiman Haryanto,L,2021,Aktif,PRODI35,Kepulauan Riau,2
240001207,Umaya Ardianto,L,2024,Aktif,PRODI27,Jawa Tengah,2
240001209,R.A. Vanya Laksita,L,2022,Aktif,PRODI33,Sulawesi Barat,2
240001213,Drs. Chelsea Hutasoit,P,2023,Aktif,PRODI32,Lampung,2
240001214,Febi Permata,L,2020,Lulus,PRODI13,Kalimantan Selatan,2
240001215,Dt. Murti Mandasari,L,2024,Drop Out,PRODI07,DKI Jakarta,2
240001218,Jindra Usamah,P,2023,Aktif,PRODI35,Lampung,2
240001220,Farhunnisa Puspita,P,2020,Lulus,PRODI11,Aceh,2
240001221,Nilam Situmorang,L,2022,Aktif,PRODI32,Jawa Tengah,2
240001222,Najwa Suartini,P,2022,Aktif,PRODI07,Sumatera Selatan,2
240001223,Chelsea Usamah,L,2020,Aktif,PRODI33,Kalimantan Selatan,2
240001224,Dina Handayani,P,2020,Lulus,PRODI07,Sumatera Utara,2
240001227,Drs. Jindra Suryatmi,P,2020,Aktif,PRODI27,Sumatera Barat,2
240001231,Ihsan Laksita,L,2022,Cuti,PRODI07,Lampung,2
240001232,Leo Zulkarnain,L,2022,Aktif,PRODI11,Kalimantan Utara,2
240001237,Tgk. Galang Firmansyah,L,2022,Aktif,PRODI09,Kalimantan Utara,1
240001238,Upik Usada,L,2023,Aktif,PRODI33,Nusa Tenggara Barat,2
240001240,Karja Pranowo,P,2022,Aktif,PRODI25,Kalimantan Selatan,2
240001244,Tgk. Elisa Prasasta,P,2020,Lulus,PRODI36,Sumatera Barat,2
240001246,Kani Haryanto,P,2020,Aktif,PRODI11,Sulawesi Utara,2
240001247,Damu Dabukke,P,2022,Aktif,PRODI09,Kalimantan Selatan,1
240001248,Galuh Waskita,L,2020,Aktif,PRODI33,Jawa Barat,2
240001249,Maya Usada,P,2020,Aktif,PRODI36,Sulawesi Utara,2
240001250,Tgk. Faizah Utama,P,2020,Lulus,PRODI18,Sumatera Utara,2
240001253,Galak Nasyiah,L,2020,Lulus,PRODI07,Kalimantan Timur,2
240001254,Dadap Haryanti,L,2021,Aktif,PRODI21,Papua Barat,2
240001256,Shakila Utama,P,2022,Aktif,PRODI36,Kalimantan Timur,2
240001258,H. Candrakanta Firmansyah,P,2023,Aktif,PRODI37,Kalimantan Tengah,2
240001259,Chelsea Kuswandari,P,2021,Aktif,PRODI25,Kalimantan Barat,2
240001260,Shakila Hidayat,P,2021,Aktif,PRODI09,Papua,1
240001263,Anastasia Maulana,P,2024,Aktif,PRODI25,Kalimantan Utara,2
240001264,Ida Nasyiah,P,2023,Aktif,PRODI21,Kalimantan Utara,2
